user_id,name,phone,email,signup_ts,signup_ip,device_id,referred_by,cluster_id,cluster_type,kyc_address_hash,payment_instrument_id,bonus_amount_claimed,num_txn_post_signup,total_txn_value_post_signup,active_days_post_signup
u_a4b34b31a9,Agastya Apte,9335984742,xaviernaidu@hotmail.com,2026-04-06T06:04:50,100.48.236.246,dev_977012d7fa4d,u_b11a07fe1a,ring_146,FRAUD_RING,addr_347123174,card_e4dcc556bf0b4b,324.38,0,0,1
u_f72ea04054,Shaurya Randhawa,5551005108,mitteraahana@hotmail.com,2026-06-20T06:32:54,222.113.99.140,dev_903aeb30be8b,u_0bd181c05f,ring_152,FRAUD_RING,addr_3558536738,card_e6dd56c25fa244,147.47,0,0,0
u_5ffa989eeb,Sai Pant,4210890285,narangdivya@gmail.com,2026-07-09T11:11:11,184.188.157.6,dev_6f82707a7369,u_b37ea61734,ring_65,FRAUD_RING,addr_9910841471,gshetty@okicici,142.97,0,0,1
u_b7c0f38e79,Zayyan Sehgal,2075907277,ekaja61@yahoo.com,2026-03-12T14:54:28,55.244.208.152,dev_fcf9e6b056e2,,,ORGANIC_SINGLE,addr_1238767702,card_85db97a6634d45,358.02,31,40780.58,150
u_b913ff8017,Chavvi Dhingra,1928554534,zgokhale@hotmail.com,2026-04-05T03:26:47,186.76.98.222,dev_22a4bbc599a4,,,ORGANIC_SINGLE,addr_265022787,mangalgaurang@paytm,450.13,26,38162.73,40
u_c3cdf76ab5,Darika Tank,7339500479,imangal@gmail.com,2026-03-20T05:27:51,192.46.222.251,dev_52c9bc0be958,u_c207dd1240,ring_9,FRAUD_RING,addr_2740468199,ravijanuja@ybl,109.47,0,0,2
u_b95ee186f6,Ekantika Mutti,8952028457,koak@gmail.com,2026-04-11T18:17:31,162.90.160.163,dev_742d45aac528,u_97d82e95fd,ring_36,FRAUD_RING,addr_4418326539,advik45@okicici,204.23,4,7970.01,14
u_8b9e926296,Tanmayi Thakkar,2536552205,bhaviniviswanathan@gmail.com,2026-05-24T07:05:13.279191,223.242.68.59,dev_5b4f446f2033,u_8edbedecea,fam_396,FAMILY_FRIEND,addr_8474370903,janya70@okhdfcbank,61.16,23,33882.49,94
u_973af78539,Vritti Subramanian,5645776065,jason82@hotmail.com,2026-06-13T08:46:27,126.18.227.134,dev_caee27a16858,,,ORGANIC_SINGLE,addr_6724806584,kparikh@okicici,492.98,3,2811.51,19
u_657b9e10c6,Ganga Mander,4089623027,mahalyagnesh@gmail.com,2026-04-28T02:40:20,170.233.53.40,dev_66f1b82a6f70,,,ORGANIC_SINGLE,addr_8272280878,card_7871f664ef7f40,200.55,25,40094.23,75
u_6f93da0152,Maanav Babu,7444636892,dayita52@yahoo.com,2026-03-10T19:59:13,40.99.175.35,dev_d178169605dd,,,ORGANIC_SINGLE,addr_8198337062,masterkalpit@paytm,266.34,3,6314.33,15
u_ff2c6fc156,Chandran Prashad,6474055037,advik16@gmail.com,2026-05-20T09:41:47.357763,95.112.167.243,dev_5973adde0cba,u_dd7a35c04c,fam_395,FAMILY_FRIEND,addr_5480395087,niharika28@okicici,54.21,14,20101.63,101
u_70758897c3,Wyatt Sarma,4697814637,shahthomas@gmail.com,2026-07-09T00:03:12,180.246.155.106,dev_9a54168fac65,,,ORGANIC_SINGLE,addr_3914974047,zachariahtanveer@okicici,420.32,5,5439.82,11
u_7a4fbcbd1b,Chandresh Sagar,7975405319,baljiwan96@yahoo.com,2026-05-12T23:11:23,127.135.136.167,dev_cc300a51c23b,,,ORGANIC_SINGLE,addr_8970657526,janya79@okicici,461.15,36,54207.53,126
u_9969800ea0,Advika Sethi,3795020970,ghoseodika@hotmail.com,2026-06-02T16:26:40,210.176.249.203,dev_62ae1d8c8896,u_635fa070be,ring_41,FRAUD_RING,addr_366881951,dinpavani@ybl,164.13,1,1128.65,0
u_3c575cb7e5,Gautam Raghavan,1294640311,turvichandra@yahoo.com,2026-05-27T00:50:50,99.132.59.194,dev_0bfcf1c8a27b,,fam_94,FAMILY_FRIEND,addr_2201135662,baghyawati18@paytm,439.55,31,51649.94,35
u_4d00fba33b,Bhanumati Nazareth,2493273848,esaini@gmail.com,2026-04-25T15:32:26,184.162.95.98,dev_052c9f1a4b3f,,,ORGANIC_SINGLE,addr_6314687074,card_c19d3f62b16f48,384.98,1,1391.79,26
u_322e6cad99,Bhavna Kanda,9707554538,nachiketkhosla@hotmail.com,2026-06-08T20:29:53.692201,116.200.156.110,dev_1bf7ab9b9f7c,u_712bc99e3a,fam_407,FAMILY_FRIEND,addr_7003449993,card_2a032e18627b43,219.12,16,23135.6,63
u_32145389f6,Ranbir Dhawan,7421420942,sarnawilliam@yahoo.com,2026-07-07T14:41:34.461229,130.94.31.214,dev_189b8cbf1b52,u_681949cb59,fam_87,FAMILY_FRIEND,addr_2071699272,rajpeter@ybl,426.71,1,2222.4,27
u_76f7ccb1a5,Waida Munshi,9725006973,yoommen@hotmail.com,2026-06-04T08:04:37.138046,31.27.48.74,dev_698f5e7c08d4,u_532aa6d1fd,fam_310,FAMILY_FRIEND,addr_7428086305,card_33c304e6ba414c,162.49,3,6836.08,23
u_ec7d29317d,Harrison Ramesh,3073726072,chandrananusha@hotmail.com,2026-07-01T06:37:01,139.116.205.33,dev_9c36d6443f1f,u_1c894ace95,ring_124,FRAUD_RING,addr_9959229189,raviekaja@okhdfcbank,360.48,2,2491.02,6
u_5ffa9d6bbd,Chaaya Gala,7450824956,tandonnaksh@gmail.com,2026-04-25T12:02:06,174.80.230.242,dev_1ae92ed210a9,,,ORGANIC_SINGLE,addr_8507889494,card_abb3c751363849,57.43,33,59220.92,148
u_5cf12e8de3,Orinder Yohannan,2715701639,thomas66@yahoo.com,2026-04-26T11:10:20,108.13.188.170,dev_150c8faa5697,,,ORGANIC_SINGLE,addr_490160145,doshiquincy@okhdfcbank,448.85,9,15775.52,44
u_963d125698,Faras Narain,1539307295,gangulyvasudha@yahoo.com,2026-05-11T05:19:16,87.249.83.145,dev_2a27e06c7031,,,ORGANIC_SINGLE,addr_3036473003,card_de106944ee354b,493.65,18,36180.92,112
u_caa2c86d4d,Yashvi Kannan,6512799485,bishakha62@hotmail.com,2026-07-19T02:40:57,14.162.47.49,dev_37230e58b069,,,ORGANIC_SINGLE,addr_9112342951,chameli50@ybl,130.97,30,40894.1,90
u_095368f5b1,Yashasvi Nigam,7886190521,hmitter@hotmail.com,2026-07-20T21:47:37,96.85.118.50,dev_62d6ad798b00,,,ORGANIC_SINGLE,addr_3025983687,indirachawla@paytm,91.95,1,2671.74,0
u_f26cc2168c,Nirja Saxena,4256015296,ewarrior@hotmail.com,2026-05-22T13:51:19,4.119.13.93,dev_f571ece2fd44,,,ORGANIC_SINGLE,addr_4470539902,card_e74b3effe5694c,497.04,27,38810.61,141
u_65f3b0f1b6,Triya Kari,9322972540,minhasyuvraj@hotmail.com,2026-03-08T05:25:41.399990,165.23.142.190,dev_cb270b391f5b,u_dbd93bc9a0,fam_83,FAMILY_FRIEND,addr_5308438081,devkashyap@paytm,499.79,9,13831.33,37
u_981ef2969c,Bhavini Kumar,3810186599,imannan@hotmail.com,2026-06-25T09:29:57,199.48.168.24,dev_0e99fd2d5d7b,,,ORGANIC_SINGLE,addr_2341251820,card_d1cf0351327943,62.04,0,0,2
u_ef09b679ab,Janaki Kunda,2977150172,uchanda@yahoo.com,2026-06-26T06:42:50,223.49.250.32,dev_95cebed6714f,,,ORGANIC_SINGLE,addr_5138863832,behlurishilla@paytm,196.83,32,41378.4,82
u_e9cb0fc70b,Agastya Rau,9843639625,udarsh85@yahoo.com,2026-03-28T12:05:43,1.254.190.197,dev_ac9a05ee0d89,,,ORGANIC_SINGLE,addr_8368786074,muniomkaar@ybl,195.45,32,49683.24,56
u_650aaebb48,Aarnav Dhar,2568708806,inayasrinivasan@gmail.com,2026-07-02T07:27:52,168.65.67.9,dev_f1611bfac021,,,ORGANIC_SINGLE,addr_3943437128,card_e725c2fb1f1f41,254.79,2,988.07,0
u_63e17148d7,Ronith Pandit,0153017316,uchandra@yahoo.com,2026-06-17T00:48:09,89.157.231.112,dev_e3ed80c87ce1,u_aa9a279774,ring_118,FRAUD_RING,addr_145915204,card_32d60c1c55b74a,137.02,1,2891.9,0
u_fc880a57c3,Bimala Jani,4426078197,chavvi37@gmail.com,2026-07-26T17:33:15,16.93.98.67,dev_5bd02b3ece50,u_e497890bf7,ring_81,FRAUD_RING,addr_6515200449,card_62dfb4928bbe4f,155.1,4,8520.72,15
u_71aa149a76,Inaya Deo,6193793110,cbehl@hotmail.com,2026-03-16T16:36:13,70.42.254.145,dev_41c25fbaeef5,,,ORGANIC_SINGLE,addr_9029747386,card_bd5e5087e52e4c,410.07,20,33129.63,149
u_e445da9867,Tristan Luthra,0407575970,jeremiah46@gmail.com,2026-07-09T01:49:53,126.221.193.131,dev_4409340c5b18,,,ORGANIC_SINGLE,addr_7800707936,jsamra@ybl,350.56,3,2441.65,26
u_5530b5b34f,Laban Apte,0877061365,advikaarya@hotmail.com,2026-06-13T07:39:31,135.115.168.189,dev_97df7de79052,,,ORGANIC_SINGLE,addr_1018997596,rishiamble@okhdfcbank,124.58,4,3949.47,13
u_db46783945,Harinakshi Vaidya,6052048825,lajitashukla@hotmail.com,2026-06-01T07:50:05,75.176.56.162,dev_40c73e9d44b2,,,ORGANIC_SINGLE,addr_8223000898,card_20f4bb75290d46,447.47,31,50934.93,49
u_e7c5b921d2,Jairaj Rao,9495833909,loketimothy@gmail.com,2026-07-07T20:44:11,111.222.160.146,dev_771c5046aed5,,,ORGANIC_SINGLE,addr_1261038666,card_9d46e5b6a9f240,468.5,37,61098.01,113
u_180a280c38,Orinder Sant,4361273585,binahayer@yahoo.com,2026-03-04T07:45:12,32.105.171.196,dev_86a468a69cea,,,ORGANIC_SINGLE,addr_2872210227,tataudant@okhdfcbank,74.77,6,9471.53,10
u_4cfb8e784f,Warda Gala,6955286209,vedhikakoshy@yahoo.com,2026-03-11T15:59:18,119.235.27.22,dev_e8716a450426,u_9c88eca876,ring_98,FRAUD_RING,addr_5724158107,tandonishani@okicici,263.18,1,214.18,0
u_cabeb30496,Oeshi Sahni,7453154256,goyaljanaki@hotmail.com,2026-05-24T12:41:50,191.228.139.218,dev_c162f621ff91,,,ORGANIC_SINGLE,addr_4772488989,card_4ca442342b934e,310.93,7,9114.0,100
u_ffacef4c2c,Riya Misra,5283264269,qadimraja@yahoo.com,2026-04-02T17:30:38,106.212.19.141,dev_679eb0d7d7e1,,,ORGANIC_SINGLE,addr_4168681218,sroy@paytm,86.94,14,21648.73,144
u_0a9da3dc92,Pooja Yohannan,5377718316,balhaar74@yahoo.com,2026-04-17T15:03:42,4.33.172.5,dev_08034eb55b6f,,,ORGANIC_SINGLE,addr_1438650127,upmahegde@paytm,329.12,25,38210.22,146
u_fb02993f90,Patrick Dada,5489015484,sankaranlila@yahoo.com,2026-04-20T00:32:23,127.140.226.195,dev_603194b4ba2f,,,ORGANIC_SINGLE,addr_3156433528,ryan82@okhdfcbank,64.85,6,9815.83,7
u_82b2f8caf0,Gunbir Bhakta,0870330246,asrinivasan@hotmail.com,2026-04-30T20:46:10.469369,5.232.48.140,dev_4215df0c8031,u_19aee9ba64,fam_329,FAMILY_FRIEND,addr_1591493578,geetika78@okhdfcbank,497.2,25,42802.18,113
u_6d45bc83cd,Chaitaly Rana,6821613526,manthan59@gmail.com,2026-03-19T17:03:44,47.58.65.222,dev_a913c869404b,,,ORGANIC_SINGLE,addr_3912975754,hkorpal@ybl,220.55,37,58038.09,80
u_dd68f4ae53,Liam Ratti,3558890533,eiravatinath@yahoo.com,2026-06-07T23:39:31,37.76.142.194,dev_e5385ecb6268,,,ORGANIC_SINGLE,addr_3528408231,card_982654f2e97a43,58.24,3,3722.1,22
u_acf5377e4a,Jack Raval,0385977034,bhavnasarma@hotmail.com,2026-03-10T01:21:47,207.101.75.7,dev_4ad5c14143a0,u_4f58b6dee4,ring_4,FRAUD_RING,addr_2159380794,card_c9934a93eec44c,462.86,0,0,0
u_10d2d241b1,Hemani Bhat,9205103415,laksh83@yahoo.com,2026-04-19T13:24:13.184749,188.68.254.52,dev_7f1cd4c9fa3c,u_a70e028dd1,fam_369,FAMILY_FRIEND,addr_4827438328,card_84f68647f6a749,453.95,4,6521.6,22
u_06d7aa2ace,Darsh Ratti,8315330793,oratti@hotmail.com,2026-04-24T09:39:42,194.200.84.243,dev_933c5bb185eb,,,ORGANIC_SINGLE,addr_8345134435,card_e74d6853ed3448,397.82,4,7023.0,27
u_79d78c33ac,Yashawini Mody,3447550823,gunbirramesh@gmail.com,2026-04-16T01:13:49,12.207.39.247,dev_7fd177d076a2,,fam_248,FAMILY_FRIEND,addr_1461814796,card_ac4f518be94d42,325.76,1,1128.43,11
u_2e8cf7e6bb,Mitali Dhawan,0537377587,issacryan@gmail.com,2026-03-11T05:17:35,191.19.2.211,dev_dcc1c35cc00e,,,ORGANIC_SINGLE,addr_4357591407,bthaker@ybl,356.82,13,19622.96,57
u_e573430a67,Naveen Mannan,8427592728,ucchal22@hotmail.com,2026-07-06T01:25:30,210.117.20.50,dev_5497ddb1816d,,,ORGANIC_SINGLE,addr_1619719257,card_8556eab0e00d41,135.95,9,17056.79,97
u_248af43987,Jonathan Palan,9624315937,hmaster@yahoo.com,2026-06-20T07:59:13,112.62.250.19,dev_4dc2a27427a5,,,ORGANIC_SINGLE,addr_5246029658,yatan60@okicici,142.76,6,6973.37,28
u_0701b38ee2,Om Bawa,4215291086,htalwar@gmail.com,2026-07-05T19:34:51,65.74.31.177,dev_698c35a2b208,u_f5aebce744,ring_39,FRAUD_RING,addr_5777907264,card_88bedd116eda43,74.21,6,9842.61,11
u_2962b87eff,Theodore Sarna,6715544605,miteshramaswamy@gmail.com,2026-03-21T22:47:13,121.184.207.139,dev_9a2613ce9929,u_287d2f3a0c,ring_140,FRAUD_RING,addr_3360373379,card_6e48828e67884a,443.78,0,0,1
u_c363209920,Irya Banik,1285685944,salvibhavika@hotmail.com,2026-05-27T08:55:06.381748,160.18.116.195,dev_5dc6fa769f73,u_1103078111,fam_176,FAMILY_FRIEND,addr_1792793153,ddevan@okhdfcbank,102.75,18,24037.93,46
u_3ee7e804de,Madhavi Mutti,0131057169,umang91@hotmail.com,2026-04-19T09:11:35,188.225.114.211,dev_c1362888f770,,,ORGANIC_SINGLE,addr_1820629414,card_a795a907b6d04a,87.69,4,9050.97,6
u_83ba64e9e4,Upkaar Sibal,5417150076,buchtanvi@yahoo.com,2026-04-20T15:36:14.245801,202.238.171.213,dev_70beff37c26b,u_2ee91e6940,fam_97,FAMILY_FRIEND,addr_2537549157,menonmason@okhdfcbank,461.63,0,0,1
u_88d0992f18,Lakshit Vyas,3939920127,wsachdev@gmail.com,2026-06-03T12:32:24,162.187.83.196,dev_753fc6a822fc,,,ORGANIC_SINGLE,addr_923993044,oviya83@okhdfcbank,425.93,4,6343.67,29
u_91acba9db7,Michael Sastry,0872047659,golaindali@gmail.com,2026-03-24T17:17:04,186.225.230.191,dev_48be47d60e5b,,,ORGANIC_SINGLE,addr_4391716130,card_21587836532d4b,449.08,21,23740.36,105
u_b6b2ff3279,Bhavika Minhas,8942254422,aadi08@yahoo.com,2026-04-04T21:49:37,178.199.118.190,dev_05c830e33197,,,ORGANIC_SINGLE,addr_8942164965,hsama@paytm,361.99,2,3156.56,1
u_f2566e0ad0,Lohit Varty,2960132467,zbhasin@hotmail.com,2026-05-09T09:35:23,12.224.216.69,dev_01684a175e45,,,ORGANIC_SINGLE,addr_6568489955,card_cf4d349d699c45,271.24,4,6868.62,17
u_d98427509d,Faqid Mohan,1382258140,andraikbal@hotmail.com,2026-04-04T13:31:09,142.141.11.212,dev_97bfa530b101,,fam_394,FAMILY_FRIEND,addr_4495519886,card_428d65e0b05047,376.31,6,13586.51,136
u_2fd42fbf44,Bhavika Parikh,5667652775,fitan61@yahoo.com,2026-07-20T10:43:07,107.247.241.63,dev_8272f2dab41c,u_8699f32dcf,ring_8,FRAUD_RING,addr_8018330237,wdewan@ybl,315.58,1,1348.9,1
u_fb4cfdb5a9,Veda Sidhu,9354481944,diyachoudhry@gmail.com,2026-03-10T11:41:45,67.182.135.77,dev_acc755355e96,,,ORGANIC_SINGLE,addr_936492797,dastanmayi@ybl,88.13,5,12612.18,81
u_d2f63bf900,Gayathri Dhillon,0667748189,advaybhavsar@yahoo.com,2026-04-14T22:33:54,200.26.50.17,dev_ae3376b4a1a4,,fam_361,FAMILY_FRIEND,addr_1415259078,mannanwriddhish@ybl,407.23,6,11209.46,7
u_79ec94433a,Nirja Dewan,1295197285,leela79@hotmail.com,2026-07-18T00:49:50,88.181.10.135,dev_13533d4d8d1b,,fam_255,FAMILY_FRIEND,addr_5867816836,card_5993052042d945,202.89,7,8973.71,33
u_02c2f6fd6f,Udarsh Kohli,9119148837,zjani@yahoo.com,2026-06-16T22:38:44,121.121.185.126,dev_b8d9dca801d1,,,ORGANIC_SINGLE,addr_3723310272,dominicmody@ybl,118.19,30,42856.79,108
u_9a8109acbe,Jatin Viswanathan,7222349375,yagnesh43@hotmail.com,2026-07-09T06:42:10,92.108.218.59,dev_710501804c20,,,ORGANIC_SINGLE,addr_7633775754,card_f24fddb0d34b4c,438.55,2,3664.99,27
u_f2e4b7d56b,Lakshmi Singh,6251231154,bhavsarishaan@hotmail.com,2026-04-29T17:31:03,14.157.214.225,dev_069602945b4a,,fam_33,FAMILY_FRIEND,addr_2546121534,gprabhu@okicici,117.87,3,6301.56,28
u_82bc6f5956,Bhavani Din,5108654715,gangadoctor@yahoo.com,2026-04-23T13:27:47,2.246.158.32,dev_8bb497bc5b70,,,ORGANIC_SINGLE,addr_450410524,card_769ab8bbf9bc42,416.7,4,6547.09,27
u_51d54c0f67,Ekalinga Narayanan,7930302853,turvigola@yahoo.com,2026-03-08T02:27:28,168.11.152.198,dev_c68a8ae2523c,u_f63ef8b2cd,ring_129,FRAUD_RING,addr_9984447083,card_416a2f58cddf49,442.4,0,0,0
u_990c994b19,Guneet Munshi,1742659382,yadavivarughese@gmail.com,2026-07-19T12:02:08,3.147.30.53,dev_772e099f29d6,,,ORGANIC_SINGLE,addr_3618699006,yashodharapillay@paytm,193.94,2,2797.27,24
u_ef23178de9,Tanmayi Yogi,2092581563,rachit04@hotmail.com,2026-04-26T22:41:49,31.146.162.80,dev_800fad49b435,,,ORGANIC_SINGLE,addr_6641166050,card_3d1e961489a34f,479.94,3,5126.08,27
u_1d48b9b8f8,Zansi Kale,3114960660,anamikakunda@gmail.com,2026-04-19T04:58:00,181.10.19.104,dev_d7460631bdff,,,ORGANIC_SINGLE,addr_390117531,horaishani@paytm,423.11,20,31072.98,78
u_48313a6d8b,Harinakshi Sha,1735345811,wsachdeva@yahoo.com,2026-04-12T21:37:37,181.74.252.200,dev_d55f3db5d955,,,ORGANIC_SINGLE,addr_9700609426,card_063faf4e030c4f,494.76,36,51492.17,100
u_48a58151d7,Dipta Iyengar,0942816836,garimasehgal@yahoo.com,2026-05-29T08:25:45.765995,198.118.40.134,dev_db69a83aa04e,u_22eb266943,fam_150,FAMILY_FRIEND,addr_6681239563,suraishani@ybl,138.27,16,23557.28,28
u_5288df3010,Timothy Roy,2891661268,choudharyqadim@hotmail.com,2026-03-11T13:18:04,203.158.250.136,dev_dfa481d8e84d,,,ORGANIC_SINGLE,addr_7449909580,card_140bca1ec18342,395.98,10,13927.45,96
u_6057340468,Oeshi Biswas,2802802224,lipika61@hotmail.com,2026-07-05T03:10:51.811824,150.186.40.188,dev_88fdb97940c5,u_43fbb7e179,fam_252,FAMILY_FRIEND,addr_8702263342,card_90c1dc1eacce4a,169.99,22,37418.28,103
u_abf45070c6,Nitesh Ramesh,1431075398,rbrar@gmail.com,2026-05-02T02:33:42,118.245.209.222,dev_adac60b12544,,fam_174,FAMILY_FRIEND,addr_6662432852,triptisura@okhdfcbank,156.97,5,9869.94,20
u_26d5e90f18,Daksha Mangal,9082771812,mayasachdev@yahoo.com,2026-06-24T17:12:42,29.123.255.164,dev_5e4f3ed63b01,u_d6622c86f8,ring_28,FRAUD_RING,addr_1307166743,card_9d96caadd7884a,125.1,2,5019.41,11
u_004359bae9,Dakshesh Saraf,7502413007,ptak@yahoo.com,2026-06-18T19:09:11.231200,128.50.174.93,dev_3c2458b7835b,u_1408956ae0,fam_36,FAMILY_FRIEND,addr_5696249439,mprakash@okicici,142.94,3,6328.51,9
u_d0f08cadf7,Sanaya Panchal,0091093911,dekeya@hotmail.com,2026-07-16T16:18:07,145.53.254.37,dev_00dc3595e777,u_08ec4420c9,ring_32,FRAUD_RING,addr_7518370557,card_ef9b963974594b,95.57,0,0,0
u_44f7382936,Anirudh Rajagopalan,3578299244,vincentnair@gmail.com,2026-06-27T12:33:39,59.12.128.61,dev_cff9247e88a9,,fam_279,FAMILY_FRIEND,addr_637020718,card_5d6d97b4b9424d,301.15,13,22048.22,39
u_9d79936d57,Mugdha Loyal,6942894642,kibeoni@hotmail.com,2026-07-14T04:11:14,168.83.70.114,dev_fd87de40b710,u_e10074beef,ring_83,FRAUD_RING,addr_5404946355,card_98938e4546714d,78.57,2,3043.39,1
u_10277e093b,Jalsa Mani,7132031331,korpalshivansh@yahoo.com,2026-03-30T10:09:07,135.106.21.106,dev_4cd689343d9d,,,ORGANIC_SINGLE,addr_2223054194,waliamaira@okhdfcbank,387.51,0,0,0
u_e9eb35b9cb,Deepa Sane,6442624470,oeshi71@gmail.com,2026-07-02T18:37:51.075128,197.147.0.39,dev_72c5196de3ae,u_4f5652b1df,fam_31,FAMILY_FRIEND,addr_6962171738,mammengirish@okhdfcbank,159.04,13,19366.32,137
u_7421250235,Dhriti Soni,5325939933,bsinghal@yahoo.com,2026-06-16T18:24:15,124.14.208.163,dev_e835b4b19cb9,u_987bc40891,ring_72,FRAUD_RING,addr_6425380142,cshetty@okhdfcbank,227.89,0,0,0
u_b438ffe14f,Aarna Halder,6025185105,vasanachand@hotmail.com,2026-07-13T06:42:13,157.18.118.243,dev_164966cef2a2,,,ORGANIC_SINGLE,addr_9515407210,gaurav09@ybl,494.98,9,16153.77,144
u_680ea6fa96,Joshua Wason,4361291516,bhavinioak@gmail.com,2026-03-09T01:51:57,176.33.25.121,dev_ae971361a20c,,,ORGANIC_SINGLE,addr_3956766125,card_f2a1fe868d764e,232.76,8,14157.51,77
u_3d811db812,Yashodhara Sama,7100668904,sunderkrishna@hotmail.com,2026-06-20T23:02:06,169.41.170.142,dev_561f4a2efdcd,u_9a4dc32d09,ring_125,FRAUD_RING,addr_6979488324,inayabala@ybl,426.22,0,0,0
u_dc9494ceb0,Jason Bal,1283319558,oarora@yahoo.com,2026-03-17T13:01:58,137.89.215.28,dev_3535691ac7cf,u_8c5e932fb4,ring_143,FRAUD_RING,addr_5169082749,card_355748fe7d2446,101.91,6,10250.02,7
u_f050fc29b4,Diya Singh,1732543205,irya67@gmail.com,2026-07-27T20:22:02,16.208.237.62,dev_3f662bcb7420,,,ORGANIC_SINGLE,addr_4944657339,kalpitoak@okhdfcbank,461.35,3,3860.51,12
u_0328d249f5,Urmi Pillai,8312428535,fiyaz60@gmail.com,2026-07-12T09:28:00,54.255.47.156,dev_37c9c063fa19,u_0d549e70ce,ring_155,FRAUD_RING,addr_2082569824,card_2fcd23e4432441,108.28,0,0,0
u_fc0fccdb77,Krish Cherian,9130510271,pandeygagan@yahoo.com,2026-06-29T08:46:01.005644,54.13.10.19,dev_dba9ccbf9dd3,u_35bac85b52,fam_266,FAMILY_FRIEND,addr_4514572004,card_28f81d67ca634b,118.11,15,18885.01,109
u_d905524b54,Manbir Arora,6792529858,kritika72@hotmail.com,2026-05-03T08:11:55,87.86.10.138,dev_ae3f6103c3f2,u_aa8f61f9ea,ring_64,FRAUD_RING,addr_7764768701,card_6c2726329aa04d,87.77,5,9677.07,12
u_e11f62cae0,Aarav Babu,2110725706,ikbalbedi@yahoo.com,2026-04-28T17:51:07,50.224.175.210,dev_d7b8bdc337b2,,,ORGANIC_SINGLE,addr_718200590,card_66638d4c0dc54d,99.21,8,9316.03,20
u_5395f20b87,Tamanna Sahni,6829403683,nidra91@yahoo.com,2026-06-17T02:26:04,42.138.199.153,dev_29b2f237b567,,,ORGANIC_SINGLE,addr_9628481271,hsarma@okhdfcbank,290.23,3,3854.6,5
u_9fad287b7b,Gayathri Suri,6190227934,tsodhi@hotmail.com,2026-06-14T07:57:04,189.172.163.173,dev_81faf0858261,,,ORGANIC_SINGLE,addr_1337154924,ysani@paytm,224.31,16,20296.76,33
u_728a93f12e,Osha Muni,5120461872,zashilraj@gmail.com,2026-05-28T23:28:27,151.58.178.91,dev_d799bb139ff4,u_0346e74630,ring_26,FRAUD_RING,addr_5674445406,fariq32@ybl,294.4,2,4574.53,0
u_db4ab4c860,Charita Badami,9714797341,ekaja95@gmail.com,2026-04-05T20:56:51,192.129.65.148,dev_5cadb33c96bf,u_a660e5b246,ring_141,FRAUD_RING,addr_4639863072,card_b91b5335dc1744,457.16,0,0,0
u_cde86a73c4,Jhalak Mani,1385245932,utkarsh53@hotmail.com,2026-06-16T06:07:30,99.247.210.215,dev_f64e782e6a32,,,ORGANIC_SINGLE,addr_6672901367,jyotichoudhry@okhdfcbank,264.4,21,30860.72,97
u_6cf28c41a0,Qadim Sarna,4683414651,bosewriddhish@gmail.com,2026-04-28T10:55:10,5.69.154.2,dev_39f132a8788c,u_6948abc4c9,ring_48,FRAUD_RING,addr_7375137225,ekiyabhagat@ybl,206.74,0,0,0
u_0ce83eb87c,Kavya Purohit,9537455728,girish52@gmail.com,2026-06-07T23:32:26,89.134.9.86,dev_a6acf3cb8e33,,,ORGANIC_SINGLE,addr_2221261807,ngoswami@okhdfcbank,331.45,22,37632.22,128
u_43edc1f953,Fariq Barad,3848642029,zachariahadweta@gmail.com,2026-07-24T01:42:58,213.110.0.58,dev_baa88f3ae2c2,,,ORGANIC_SINGLE,addr_969576128,jai89@okhdfcbank,404.62,39,72329.94,93
u_f85fa91a57,Eshana Vig,4758570409,meghanamajumdar@hotmail.com,2026-06-24T18:38:46,93.246.26.121,dev_ef5ffc9276eb,,,ORGANIC_SINGLE,addr_6721796992,card_8f4f7e7e929a49,385.71,5,7778.52,59
u_b6dc495273,Krishna Palla,7086043775,xgole@yahoo.com,2026-05-12T11:12:24.604358,177.98.18.213,dev_d508d80d10eb,u_655e0fe4a6,fam_195,FAMILY_FRIEND,addr_2077284356,jacobsarraf@okicici,357.56,5,9028.46,9
u_1f3bc83740,Om Nagi,9122413994,kamyachoudhary@yahoo.com,2026-05-25T09:23:23,154.88.251.211,dev_802e6bf4aa79,,,ORGANIC_SINGLE,addr_2027569703,card_235b4bd4554c4c,439.76,13,19710.76,29
u_8ba8503bf2,Edhitha Kanda,1210494032,aarush05@yahoo.com,2026-05-05T07:11:48,24.220.191.4,dev_a2f35279da7b,,,ORGANIC_SINGLE,addr_4840966415,mpanchal@okicici,307.41,3,4395.93,11
u_6fcaded624,Samarth Raju,6336066027,avni54@gmail.com,2026-04-19T08:31:24,92.4.218.27,dev_bebadc57c7ec,,,ORGANIC_SINGLE,addr_7070388018,edeo@okhdfcbank,86.21,17,17739.35,125
u_2966883371,Faqid Sura,5034362857,senguptaindali@gmail.com,2026-06-08T00:59:48,197.230.36.232,dev_0d483055da29,,,ORGANIC_SINGLE,addr_7983729997,card_ae1ddb77db2542,263.57,14,14672.36,110
u_ac7d591804,Veda Sabharwal,2744065033,vedhikapai@gmail.com,2026-03-15T12:51:00,92.55.95.162,dev_dd789084af9b,,,ORGANIC_SINGLE,addr_8574174318,raghavbarad@okhdfcbank,480.93,40,66365.72,68
